sessionID,h_score
o2z3iaaXougBDNe2h,100.0
dhYZKhxry2PQhQWmX,100.0
ucj2Z39jKH8xhdcQ5,80.0
doFBzzZePywzN2E3T,100.0
WPtBhj52Xu3fWcSP6,100.0
3LyagfTYFxkaFKxmY,100.0
8zD7NEF2knZdnChrG,80.0
62QSbexwYeC9P4Bct,80.0
sDiDSJgyirtviK9hr,80.0
H7ZdRzbK38NJ4F33W,100.0
KXoMsrhxmYYhdEade,100.0
kFhxiJD9Rxorcqn4F,80.0
9AkuZcsvsMk7fDqyh,80.0
2HJyg5sWZGTkgtike,100.0
3eQDi63b7nidw7mYX,100.0
LRzpmgKy9dDjPEt3y,80.0
NQLzvfPmT5KbiHJri,100.0
8scPqmWfWcLQd7iJN,100.0
2YCJEjiQzi66Zm5zy,100.0
vn29wkYjnb537iMXy,100.0
DoYGBM94GJLqRWdLF,100.0
YKMfX3Xe4Yow3eJXa,100.0
pREwq32aJ858T9Mmr,80.0
ERYLcdx5sBaznGuAg,100.0
L474RQyhDg5WniCn7,100.0
wLepELdzRxG65yBQf,100.0
jaAECujeDn8aYffrn,80.0
6uSPetPmyLJmGN2jJ,100.0
eTesEkTKDppsQKwt9,80.0
mJMDCEqvwqCJhPcqc,100.0
xJGLBFqExSwErJPaf,100.0
4JdDw7xRikpL93Set,100.0
5EGEcQgZ67oLWdxSA,100.0
jHmPXGyWxrG4Z8mEc,100.0
CixmNrmTea9YS53pZ,80.0
zYn9LLEtdxMKZWmaT,80.0
sD5BfZG46sSFeZ8cQ,80.0
dc6XStvPM98SHd8jF,100.0
PSXWm6mWx9WSDN2i5,100.0
4sLYCGWFTEXSPfZC6,80.0
7E7Nh22GjNMZ6fBLK,80.0
CN78wB4PMMyse4ego,100.0
8YhBsdAihXFaMKWBe,80.0
FsrvDcp6XtzCAK4jw,100.0
HM8r7DBHhrtZQLJqu,100.0
xK2qc5p8SuwJsvrpQ,100.0
MyEeJ9iwa2yhTujqM,100.0
FS7XBnoybqocxi3tz,100.0
CSnhYgMJdvhDeLen3,100.0
hhaRTKmvSPbGdXPCM,100.0
GivpvvYbQjhssyPa6,100.0
QyjP2aDTHunjCbK9A,100.0
k52m7XaTTxmbdEZp3,80.0
2wEK9RHR5Wc7ec7EW,100.0
ARLRwYMMBo9KWckjZ,100.0
aKgi928CXg6j4jHQK,80.0
qgwRfKj4t9tHnwj7Y,80.0
wtvTkMLj2mLpA8wC3,100.0
p554jjjNnmJxAx56E,100.0
TcAkySZ52CQw6u4rY,100.0
9T5NprsRwyGhPGaDT,80.0
jYiFfjrtpYrreRNeP,100.0
4XjsSmfmevKaFjKEr,100.0
JxZM6SeXQr9kRpkDB,100.0
TC8JctZfQLcTAh69T,100.0
E8FKoZfJa9Fd7NQh8,100.0
vEGrfCrWPnELCybYu,80.0
FHGswZ3itYd3A7LKs,100.0
niHMG7E9KsbLdrq5C,100.0
nrLH9ZgSSEewtGCC3,80.0
a8vRi7aWhL3DqMBef,100.0
RWobtjoWhB6gdBaGP,80.0
3CBTrCREmbFPn5Zhd,100.0
E3MHiERx6dqLRmrh4,80.0
KGEv8WuDJqF2GRJhc,80.0
dyCvdSwj76CDe3QMu,100.0
MbN5FGy4pYCveAEyj,100.0
y2mxmb7mJiJLibsGY,80.0
j4fvqeoHhGvfMjybt,100.0
PQZGioAb6NGLQqgSB,100.0
vFHrCx4hzGW4bEHKP,100.0
np9bMdZ3s7h2jQ3pc,80.0
Pq8GRoTCXdtY7hxJc,100.0
Brfxfo9rRsZGXk3Te,100.0
YogqGQdCZkj8A3HbX,80.0
MdwycNGJrXu5Fagnz,100.0
HXMy8JYx84QF9Arz4,100.0
6r4aWEt3fxYfSRMg9,100.0
vPzz8T7Tfz4BYnvus,100.0
rpYHM5gMy43gBs7XP,80.0
JfudkW6ogx9P3sW4M,80.0
crryAhjNsQfGLLNsT,100.0
z7TgBgCiHhNLNmZ37,100.0
v94J7CmbvXpNDKq3d,100.0
wrPTwmfZ4CAypcqof,80.0
JyewPQnL2t2ereQav,100.0
cWSDMshAckZyundHe,100.0
WKgoJ7gmwCW3Todmt,100.0
ELPYyfcDRf2LMZpFQ,100.0
Khm6YQH8k7689S2Ye,100.0
XHXofbdhoezEH8u2X,100.0
ZJxFMJPFWKbFQn8d6,100.0
EnqXSdFj9zT49Anwc,100.0
6zTk7jvid4REH3fMF,80.0
42uPzZCWHqAcAXZZF,100.0
RfkGSuNcZtTnTZvqQ,80.0
A8DRqwgBYrNAiZffW,100.0
E9unsJaPpX9dtHygC,100.0
yuTkwZgughezzmjDs,100.0
iYJ6yhgeiC2xxTWS6,100.0
KfTmpiTzZjAcbfr6e,100.0
4KZEisY5MiZLEjQ94,80.0
RDiruahxqYN7ohQvt,100.0
SRTZBTY3YYZkTYgWf,100.0
BGkzjboR2C74vGfrg,100.0
EaBaDcGcPyvePntad,100.0
zEEdZiqY2XtREvbDX,100.0
hsGHMwuZ58jyzhY3S,100.0
PyBazqvqy7rm647tK,100.0
NWbg6iFjqaund9dsR,100.0
pDjRWeP9ku376AuEB,80.0
8EcChojQJXnWFr35j,80.0
EM97atAARRmgB3abp,80.0
WfDcAvi4wCBqyo8c7,80.0
4aifkMjo9JQ5dRv8a,80.0
9WxjLGHq9xY9s6qbi,100.0
PzWDmGoKqNEvcutdD,100.0
TdvzJpAAD2NqrazEp,100.0
LLJKGqoM4FjDcbGQx,100.0
S9zQz494LpSrmtTnA,100.0
uHErJqF3SP6rDiCAD,100.0
D6PvNBEaSBQf3dudd,100.0
NPBMxE39vm6j32k5J,80.0
jpWv5SCrWJ4RqhhCB,100.0
SDAPxMEJG6RnYzCxH,100.0
h3XwGuHhB6hbnuRM8,100.0
GAM3ftAKYJbbFgtsF,80.0
tXJDmdwTbvPR9TCxL,100.0
XDesWrEyBdTjJYbXP,80.0
sqPpQxbHHxLS6T2aL,80.0
8EWNpXmargHifsRPY,100.0
33jJ9yPx8i6k6Fvbx,80.0
LJGck9HxJ8wuFzrjn,100.0
qGHBykzrKccqStYaa,80.0
WnrCQMbbg9ti6hGsR,100.0
JvjNqq7wW4WGiQ2ux,80.0
yw5Fo4YvKocZ4npkg,80.0
ao82wsEC3sik7FxDb,80.0
FNt9Zx3S8vBisrtbw,80.0
KgZBuX73zajB2GkRF,80.0
Ef9NbCa9HtnzKJGoX,100.0
u36JqHWCNqXmnJzSp,100.0
r66HHffonCp2TRKzE,100.0
kKnrh3StCyfDXjCgc,100.0
Qqf89cg86vgN2iLuf,100.0
dAkGLfH664BZReEEF,100.0
5kxkkRHSywMKvrkYg,80.0
cq2Bq6aw2M7zheaKc,100.0
uvrXKG9SypRswARqN,80.0
vRuBTtfSRCpwcKwt8,100.0
YYxRwccBQeC8aA8Mj,100.0
MSe4fFYsFWyEGmZMu,100.0
HgzFQBv9S4Zi49qpd,100.0
PKD8ugXX4r4qs9RuP,100.0
TCZq5bLfZYrDSg6Ji,100.0
LZqWeKLkGorpEEQKt,100.0
HTrMCu6A9AYr3Ac8f,100.0
oekrFdPyTknZRSMzi,80.0
NcZvDGWeuZDh9Bs2M,100.0
HTgvrcSLB37ETu8EC,100.0
y8oed7fiCpmcs9Skw,80.0
2ymrnEHpuQQBbczXh,100.0
bRB8qGWP6EgumfJpW,100.0
prWYfQevBrSNjwAYd,100.0
j7BGt3Xg7nMeuyxpd,100.0
frYrBjcXLLyBmYp9H,100.0
zoiBg2XhgYB6FriEs,100.0
SfMi5ADKnbFvzSPHt,80.0
tK72Fr2PYAHzDsQW6,100.0
MwJrt4cba4QmLMBPp,80.0
bBtdJGMkujXRdShoY,100.0
KRjkPMc2kpJiryETj,100.0
vcR9Se2vmTNXQTynH,100.0
GrNPcmTFXP75fbRBQ,100.0
27MH3cTpcFRaWjDZv,80.0
mby62aBGmShm8Cqcx,80.0
DiQYcBzPCacZqowWn,100.0
SzGmu3NgHnFBfTfYb,80.0
QgnQu5LHzMEuRHWGt,100.0
N4cfBJJLQv2xZN8YK,100.0
9WyYraRNSB2L4NQyf,100.0
2knv8AWrpj62sL4KL,80.0
9xpd6ojPHtdcrB62w,100.0
kTeizJgkJnS5ua6NE,100.0
KrX45mDH3rchAxSGT,100.0
KH2qHjHsRXcKkwKsB,100.0
BDPh5Te2Jv5TTzeFb,100.0
TQW8DMtzTxKDooGuc,100.0
GJbpL4WL6dQ3nw2CJ,100.0
57REhHN4GBpGYqfJK,100.0
JcWneD7LmfTRC2Qob,100.0
gbJJCbHZEg4TrcZdv,100.0
vdAqk5CpHekP5XhfH,80.0
aXtyaxwK8eHw2WXWe,80.0
Sp3ZMesdnq4m6g3iu,100.0
HWmmdwC8j8WzJEGZ4,100.0
HxmdxRaqJQ8KXFBKw,100.0
249Fp3BstY4QZaXw9,100.0
KHdiHhsTZXeFSAW4E,80.0
XNkoEzi7Yoj7hLMmj,100.0
GGnYa9vyR4jHMsRNS,100.0
SkhfuHG6kaFsP4zza,80.0
abprmack269ASGJL6,100.0
bxx5vG69bruYgXY6s,80.0
b42yEg3XbJPPYWPqG,100.0
NzAuxRgqYHMpiD7fQ,100.0
A3ZJ8EdLkta7gmFu5,100.0
LM4dBBMXkavRXWR3H,100.0
etZ5FK86PYQAetYbJ,80.0
n3DLbjyZgsLfCY3BZ,100.0
SAdfsZWDEfcQAbbyS,80.0
Teav8dLnZi5aBxjrN,100.0
B9RKnmBq6ovkqK4te,100.0
vp83X5qWdzFAzBBZY,80.0
XA65xtSxpai2zCcrf,100.0
2aGvbLviCaNDe5nDG,100.0
jnaQbnTRFbxiZtjXe,80.0
tpWQDa8iLoQMfsNei,80.0
v7KQRPGJDhSeaAqLF,100.0
bXdzr9Hc67YguRyHh,80.0
W8ijDrSPksXdEaqvN,100.0
545qx7vp3xhMLwFGz,100.0
D7u8wMFBSsr9TaXnt,100.0
gJmFLa4mAAXjbYyzR,100.0
MuAmnTQiiY7FyCGGB,100.0
pEdRpYX8hyZgb2XoK,80.0
oj3ch4nnZw6y8Yyx5,100.0
LhoPi9vtqPProxWav,100.0
rXr83NFoeBTbdRJgq,100.0
9Gze5Jayz4jd4HfPz,80.0
LfTmrxv4qEb8tM6Cf,80.0
vk5EjygB8RQdWja2i,100.0
FgAKCotrRXFuzAXsj,80.0
HCoXGmHrkB3p4hFfM,100.0
Fpz9bM66nRBhd9KxS,100.0
BnsuRkWwWXCNxBx5t,100.0
ZspgMXRvJ4cduZYME,100.0
ExizjqnN9twFSxuyg,80.0
AqWTRQr5EtDqJK4pL,100.0
H3iAG6cCgiTeZWjYb,100.0
ZQoCvsv47qjEYYnMm,100.0
QEDmz8DftNuSXaJ5E,80.0
97dMysndhaBRBtCpx,100.0
msh2mBn7nEtBWMnoZ,100.0
KW5ryY9nXjD4Xg2kS,100.0
gAwTauaY45AgbH6pm,100.0
AuSq27AxKxquWkcpN,100.0
vBX4goTSSEA5kEG4i,80.0
EXyA7dPBJCaK3Ldrh,100.0
aF9D4PRP8Bk5jJYRP,80.0
ZzdszhGLke7TugPM3,100.0
Na5rnTaoyf2mZrk2j,100.0
ari2a3Lcnht3XtR52,100.0
FrhK3wyGdCp3Kmdmw,100.0
dNEDHR2mfbpQyg6HC,100.0
QmijGmC7xNfQzvrvD,80.0
c3GGKCRWiu9smZdyS,80.0
GHngi8KFFcNL3nDCz,100.0
2jNqFFBkimaSgK45S,100.0
DzxCyAaXDgTuG6J2b,100.0
K8QXnCZckid4dkqXc,100.0
zgsnwKMM7FSeWBP64,100.0
zkbaJtQzrRTzgSMdd,100.0
9SrSZdr3a5ttKBHTr,80.0
2M6BsSiJSrrrYrweE,80.0
yk5esrPntFaXRrH7Q,80.0
9HTP4Eig8XyHwaiH8,80.0
wcr73NTcxemXeFPdG,80.0
Wecb8c5WX6ckboSam,100.0
jBKBFwDSFSsPQQ5yh,100.0
XRFTsAmZdmkeJe56s,100.0
i535MbPJQdcvcoQkt,100.0
MsXkmB768MiLvotYz,100.0
h9PvQZRP3hYdiXf3a,100.0
SpYmxpToXfnRRL9d6,100.0
itKB5DH2tqJTkxCjt,100.0
LGx2pLy6P6pyLdp9f,100.0
ZNtgrCeMDKSFpzaNo,100.0
ym95zNt4KiTM6d4Em,100.0
8SJ7WzvKMZ39Smgj4,100.0
CT8z69t4YEneNFA4n,100.0
tQQKDTFiGvJAyL6XD,100.0
Gbv8bvRsmpgogoBi3,80.0
uyiJeaTc58nQuLFvv,80.0
44KorWQb7cANWWiWJ,100.0
65gHhXzme5zstANWs,100.0
fi2qD6vPwC8QjrEhw,100.0
qFm4pxeGez7q8hpMv,100.0
4N3FAaQwB4dAHAx5P,80.0
YuTw9vT3xfNTHRWX5,100.0
f2NLcGKnbNtwMyXSt,100.0
AhCNTm3K89m3r6Wpr,100.0
CcQ8rdHQRqS7aCckC,100.0
cjfzhQowemi4JmGph,100.0
rXuTLTHX9kQ5KTAfz,80.0
Q5QYBq8Y46Hztahgz,80.0
x8Z73TE6iMZxwYbdD,100.0
wWWXA8pLynpZpEyqA,100.0
RaEpbGPjKAhssC7Mi,100.0
3iWQnS6KNDc9PLcTB,80.0
Ewzn92qmtBxZpBntZ,80.0
dssdyZ8ETJgEnZXjd,100.0
X9dQESCQ4QP7uQXKR,100.0
T2KfyxfhLCTRipSv3,100.0
znmuqrtHyX39twPrH,100.0
SQPMz6oeouwsGQXE6,100.0
8cWgEfgc3GnKsHSfm,80.0
dgatsMMg9wtdk4YTo,100.0
SBoQpDJ4XhouYuR3F,100.0
6PKAS4NrxmHGj7sxm,100.0
mBToZiwAS6qcNR9Ga,80.0
aXuhWdW6xenJTPo7k,100.0
TzYRJCjFgqSfHKTuy,100.0
hvkofth8kABCtDMBZ,100.0
7Wms8HWY6oFJNfqu5,80.0
RykWk8rJtPEmi8fiW,100.0
MboBBWa6dcQSqPSC5,100.0
4aJ6otrvhnpKkreJT,100.0
oYoYTDteW9Np4DHnf,80.0
JGR8rrqA8ha4L8ZiN,100.0
4RF6SXBQYhycqJEtt,100.0
YeqF9s6efEZdg7spD,80.0
My2kdCeXdZeX4SE5L,100.0
r9qPixDQZRPG4xeCt,100.0
om39YfozmzQiqJTRB,100.0
JqDzXZCx25MTSsqXx,100.0
EHYHJGbkuq2Y5DeMD,80.0
JBx4ggc46ACyGozBt,100.0
NTFMpXBdqv6rb5Mje,100.0
vxsGzczY8yRTP6HgM,100.0
e2kGXjaLMpA9iBooB,100.0
RcRHrnMJuB2oSBpLx,100.0
jyXMt9BmGsLPo8RXT,100.0
cKb38dDDZenGvyFQf,80.0
5ZWToN7A3v77KyRkF,100.0
bjhws8HNMi8ezyWWK,100.0
G4ewR2FjD5pWuG3ko,100.0
v2oeDMswJFu4AFG2j,100.0
fAjCtmCusbgQoDKFm,100.0
vtYsvudpubQSz2Cfw,100.0
xa2atgCcC7mr3KvwZ,100.0
ZFHbPijnNb9Twvm7o,100.0
XfgPPgJrKsHNgP5Yu,100.0
Q3LpWWqoaRwXarqSy,80.0
hzuYN7hn89n9Rwbz5,100.0
Rtuc4SuzDPQLd3hEY,100.0
m8nLh9iB9nFXAS8mQ,100.0
eWhShJs6mvnPHGMi4,100.0
67feCnHr5GjuanBiW,80.0
Y2zinDPxL9gQDHKX5,100.0
kPxfmkkvjoWohhvN3,80.0
Be6Qx2G4BCXeM6Kxx,80.0
8mtRdtfGbbX4LP9Nu,100.0
jeoA3Gcr5MbLXaE6R,80.0
kMkmxujHk9Ds78pd3,80.0
rdBdXJrynzDFES9wk,100.0
srBB2rS3fRrqmoWEe,80.0
u6sACqiFJqWginXk8,100.0
MiW2d7Rv22PhLYnvC,100.0
DZWXsKAkJh9HRqPKa,100.0
Cu6CAwmg7cXADXwkx,100.0
eCXPHm28DF4SQfzBs,100.0
hbEZysiekB3yc4gyi,80.0
TDYgJb7vCzHpf3DB5,80.0
4BpkQ93jvSZhZpL4d,100.0
zC55LfXEDPGrmPzgc,80.0
j2YdbMxxotA8vCkcL,100.0
5tYmvrEDGwdmvmKEx,100.0
LK8eAmbRE2c2j3Hk9,80.0
FbAG5d2eovG3C76G4,80.0
9FQgBWRawEchYcLyc,80.0
ok9mS3Mvovqb3BEge,80.0
9tpJwpacASLjG7xsb,100.0
PimYXZHywAztYFwk7,100.0
w22ZDBwNd9ScDkrvm,100.0
B7DXZke9kEjs3iWTk,100.0
eJNBEXfb9hysjJxNc,100.0
8zixfivyA5AN7rtTm,100.0
AN56Q7WJKDAGuPcvP,80.0
NpRu8iaKzTLYnxd8n,80.0
NPXkEDFzRSJRftevL,100.0
oCp8CKbK6YBQh66yy,80.0
8dD2XjdjTu8pcakQE,100.0
WGRTEbXAAb7WmZ5LC,80.0
APpPSP2TNbnmWAB7m,80.0
wPXfdsHSBRbvjmEgv,100.0
n98kL2ek8imXgtuXP,100.0
pMsSqvj8fiqkTmAHH,100.0
yhAJ4Nxag3mnZbeGL,80.0
7mwRWcTfzYxEXunc2,100.0
tpMGMpfL5EGDhgbRc,100.0
Aaqz5zGJi55C5mSbM,100.0
Mj4wpQS3cSuk5eH2P,100.0
KXF4ZkCnjd8omvjFb,100.0
qaMC6aAfJGJmRDwts,80.0
HN8fo8yDDrWyCn5Cf,80.0
vuSCv92ZjZ7nwMAvz,100.0
Lyu8iWtiCA8TWkPtm,80.0
Mfi9w2p8tiu6YRjmA,100.0
JurNbZL9iBCAC8EAx,100.0
gwTdGPmTtKvRQYnQD,100.0
4ZoZe6XMfC5DLDL2A,80.0
YMkvvLWMdFjq8FBYm,80.0
zeQoeZeESAJ5Xacqh,100.0
29qnoFY4jX8SBfZLo,100.0
fB3YRo9zh9bEnaCNZ,100.0
tHaoQNPTLrTYQXieE,100.0
MAQFsEipBgEApGmKm,100.0
252EbTRXTX6hQgduQ,80.0
N3KydtK5ijDjipdqv,100.0
jbbG3L7qPCThTdqYK,100.0
6gZHSoSXDQit4yYFG,80.0
oFeznjucmuyMHwSH3,80.0
EmggzuRPSvQfQ25i6,100.0
smADvTegC6GruLTmp,100.0
YFjBeFvLMM2rSvtg4,80.0
Q6LwLwP5iHeqzC8Sm,100.0
e6nDPPEuTuieZr3bm,100.0
zCAdY7cZANLc6TgmG,100.0
Zb7q9PMYmNMDDXqRj,100.0
nAYKPGo5G6hPbjFM5,100.0
j8vmEvDjG5cecgJ6M,100.0
tgzw35j5nc7bREkYX,100.0
PvBSFCDicYijJRaBZ,100.0
gMTM9zCbBDgBknrPA,80.0
gcQgoWD8w4ZdwEANQ,80.0
8SYH48cmE3pvSeH6Q,80.0
HAp2r6QbkwtmS7TkR,80.0
tKBjAAk4SX9QMYCDZ,80.0
Yk9SXDgRescqnk7QF,100.0
iXLjKkTbmW4Pbg7fF,100.0
9qgffToz94cu8GYnp,80.0
yeHgwp6fX7oDrSuhk,100.0
N2L8HpFSKGQkPyYFm,100.0
SJgGvSuvjYCvp7jAv,100.0
si22TbxseLYTsfGSN,100.0
ucd5n8KhQLWzP6ojE,100.0
w9Eozv7mefGwe6qY8,100.0
hraxR2mL4R76HfxMC,100.0
zg8cbrArnBm7tAcew,80.0
r4xZTJtZwJ8zAayFA,100.0
ji9Q99Ep7F93sZXZF,80.0
j5rcMpTs9qmXntBvR,100.0
vGaQ4dS7Pf7MvuPM2,100.0
zx8c5CnQ3Rek448We,80.0
zxrjNPvzsxskNR2yL,80.0
8au5vT5AMZDLcgT22,100.0
XcxNY8ExdE3AJYoXQ,80.0
qw3h2RYnArPkk22aj,100.0
FLu2KBFR56mN5HvQ9,100.0
uQ3XoGay4CdiRC2Lj,80.0
9ma5NM5XGRmQ7F2Jd,100.0
tsT5mxHoE8uRCeZXX,100.0
isiEMgdbaKiwcYDpg,100.0
2YyvmiYMDeojPqWiA,100.0
exofox4H8dcarCFDr,100.0
Tw3gXhuSrxR5kMHAj,80.0
weptLgexaXgLk22Cv,100.0
3tZJKwPfb6riSL9TN,100.0
TpGo8bG2Z3AMmANjT,100.0
ZTFBhTmir6FcKH54F,100.0
MtccrPB7aA7ssEit2,80.0
z4r6ycuZ7KTfwojbB,80.0
6wAja5HQpvRoGmnBc,100.0
tDx6sEoqqGiJTM94q,100.0
q6aXcrF8GeSZ6CHLE,100.0
koDoBeH4w3XWTfwpC,100.0
36E5KMmqDvhD3zxco,100.0
bYLLDLDdQo6F4jEb3,100.0
jNFGYKWo89QuMswXY,80.0
Es4i5GYPCXiKc7jET,80.0
8DJpd5uKrKMmwf9No,100.0
jxbC2Xaye2ByokRnx,100.0
uhiwoLHL2CxSCMckJ,100.0
B3wqbwwHJXCcXZHhp,100.0
kXG68dj9hmP5a35sx,100.0
gCdNHhJF45H6F2NkK,100.0
CsKRni5ESXyXSRNGd,100.0
Myv265ztyjmn2KZdj,100.0
uaN86unhhvAzuLFiv,80.0
5CsGu3YvijX6Ax8D4,100.0
ghxZFwHtwr8ujEHmD,80.0
pMHLydher7H25n5ue,100.0
cDC3aMPGTt8Wwyr84,80.0
zxaffAjARxrCmWBwT,100.0
2wYHArqozHezRRYDM,80.0
WCh7SgopaJnK2Lm4L,80.0
KNSyyj4fvMFgR9b8o,100.0
LhrXPQaXmW8oq6L27,100.0
LfRRfvjDp9HxNE234,100.0
9mebXuCxE62cYrHzn,100.0
5geePhgYCwxMJbRSz,100.0
7xGKXyoe84mcpDwXu,100.0
M6xrBPn4M85QmzsB3,100.0
hcLF9LP28RFkSEvfJ,100.0
E6LdEgdfHkBpnRquB,80.0
sS9tKZxefX2u3gF7C,80.0
aC9sCtqwz6Tq6ggrc,100.0
PKLnitkyFtPcdE3sP,80.0
KtuWr5xcNumyMZ2Mr,100.0
unNa32fbmmpLGXNni,80.0
uk5C8FMa3Q49KGj3N,80.0
aD7fN34HXPnxFDoX2,80.0
5yxZb3NXrsME6agjR,80.0
2BWTRLmcPZ6Lj5S7H,100.0
8wwBWRXiBmH8YyJCP,80.0
kXqMFZikAgC46vXht,100.0
KKc9X4ht3wfHHBCtS,100.0
5CNESry87WkHF9jhq,100.0
3r8jkSKq8Ac7oQexJ,100.0
83aurGWeRgEpm45SM,100.0
mpJE7PQ76sbFuJQi3,100.0
96ortSuhqFJZLrKkM,100.0
C39RHMqx32benr2GP,100.0
uyo6RkXaY7jNeN8gD,80.0
zqJafD2eubCYinp5z,100.0
sMMbQHeeD2hY5kSNp,100.0
cMoKZmsL7xhNLENbe,80.0
5WiuBqgTLZQoxkNea,80.0
6qQQtDSMCP3ajFLvw,100.0
3dueRWpnyjPrzZ6cQ,100.0
GTrzPo2B29MdPu76P,100.0
LqdL3FTED32cehwyw,100.0
nNqbu4vrGY8sBAmGf,80.0
zjx9bHzDKePNkhriD,100.0
cwLKPH9trmqqtrQBR,80.0
p6gH5k9MaG6DSjto4,100.0
oqLhQGzw8hmzogeYp,100.0
9ymd9zNLEGbTLhyQm,100.0
jCN85PAHfBac9JEFB,80.0
j7KogBQ4bBRiezsRe,100.0
K8jc4juHQpbyBxreN,100.0
rXXobFQeJvF7JXL9L,100.0
TArc86fYDLRwAWP8a,100.0
eRKju3FeufT5ynMcS,100.0
qeritDd2PnZMMbLi2,100.0
2gqEPKQu5rJDt7bwu,100.0
u3onWvnoZZmFiPvC9,80.0
Y34bjTxzi5eiiwMZj,100.0
tw56hxmYs4x9bJMRj,100.0
B6RZkCTaBy5qk2eMA,80.0
8gZx8AHJc9XWANWNB,100.0
cQx6k2Zd27uja6SHS,100.0
d8nn7pc3gLTmHsr6t,100.0
7FX9kdEfGab9fzirM,80.0
J9oKfMCoE8MjcQDxE,100.0
CeSHPtdmFcX9R6WAd,100.0
jSTg6YBeWNadCFLGm,100.0
zsQeqjoBfb6ALfTRE,100.0
9iqmoywdtJQgLQRuK,100.0
b92f8Dxaqi4YNkr4E,80.0
dRdoFo3eaEWabPW8q,80.0
GGhYHbgytKCHByeMW,100.0
8WSXd6uTP9tKnd2om,100.0
eqrJgKjfTLWg6vYaT,80.0
fuNEbeEZzLp3hRw4C,80.0
aiiPN64kvpGT7nDra,100.0
BJrYbLxQSEvTmCXDK,100.0
jorFhZYcRkQHzNFcR,100.0
yvT2j5aZbtN5gJLWn,100.0
owRcaAFdrS6zhT6ah,100.0
BfCFN77QrTvoM6SWr,80.0
5qAcm6pNdbnqLTpFC,100.0
Cgpf4AjzcGPb3R6zn,100.0
BZhD4hfwPE7uQfyvr,80.0
TykmtzBkSWJrceQuA,100.0
Qzovo7u5MKDSFA7fq,100.0
srJdNRzYXbzQxbiKN,80.0
uesoSpD7tWkvNM4gj,100.0
SCnid9b76rqtEfPPk,80.0
NJve9b2aG4Ti3WcNh,100.0
KH6E2y4guQRFFT4G4,80.0
K6rSQEgjw9d6YrsaW,100.0
wjsXeB7jrpySxWcqy,100.0
RCfa9bykGoj7Lf3vi,100.0
dQBaKz9Az9mKM4i87,80.0
xL43fe4oCsK68vYYc,100.0
oDFjqxnHHZey5KjNR,80.0
LG3WGrQGmTTMiYGNH,100.0
wf4G6T5YhFC6S5jC5,100.0
aCdMn2puRceNi6XbA,100.0
eKwBrcrzjxZmweQgs,100.0
5Mv8ACdyC3HsiHsts,100.0
7e9xDHwhaJiSrP8c4,100.0
iwwwY7qpXLqFFd9jP,100.0
qk7nCeWBpEnydJAp8,100.0
WMHp3GFxDSWi8CEcW,100.0
BzbomhXjnYy6WhcLC,100.0
CrZAALhAJm3thSgM9,100.0
82dcZCZGuksHHHppN,100.0
CjXvF6GLSPTFowAyY,80.0
HZFSR7XpGfoWTPa3o,100.0
C5Gd2pNf2Zt6zWLds,80.0
4Mb38WXRJqi5SqzsJ,100.0
yj4tnw8vdkaRzpmYy,100.0
mc3Gx8RKbCiGLtJAm,100.0
ZENvySkamEPK6cEfN,100.0
sQbGrmJgRjf4AHaL9,100.0
5dkDbGQ6iJRaoFteL,100.0
A3uZjPiQaXHgYx3kf,100.0
2y5ebqMoG997cEm6a,100.0
NrQETqCizCjqf7247,100.0
dcpvZdDLyJf7x5CaM,100.0
cRc9AjhxWNMeyT54Q,100.0
nhSmxqbSsP8nivDdo,100.0
2QGe5YS9zRzz6BKCn,100.0
AnBM7ancnFHxfDwEi,100.0
ZHNkBqng4WRXMnJbE,80.0
CWJfnW32vdR4oMAze,100.0
nfacxJ6fbmHrJRh9j,80.0
Hrvb6eHaJWjBeHw6r,100.0
XRLs97mB8xZcRAesm,80.0
koZ9geXt4DkdMH4Ld,80.0
j5suK9ixHcrMCXStL,100.0
8CGvG5g8dRFggSSTB,100.0
GGBPkCgvcQ4p84xzB,100.0
9NoouKspE4sQzsNfj,100.0
3X86ESmcEGzWmLpAK,80.0
Pst6rPPvFA4duQ4ax,100.0
zsmxAbXPEw5X64vAB,100.0
uSLnh2bWPo7FAecDQ,100.0
fJN9uNBpLHDj8Hyyp,80.0
b5yRrS4XWRx45uL3X,80.0
GEMkWfuNJ3Nn2CJrZ,100.0
WCcThe5HbEnMwPrir,80.0
dCAqitQCqbH6of4g8,100.0
hAfE3gebfdxsygivo,80.0
vNweJm4x88tEykiTY,100.0
S7LZJyEvsMp7qENiN,100.0
Q8WKpjYGgNXLKDFbu,100.0
JwPsmH94PdbkDCP4x,100.0
yqyeY8S3Aq2fhxseR,100.0
5sh5ZiBxgkRwYq3pL,100.0
EdW9AHh6aJ5EZWPT3,100.0
fAtQYW7nFtwmTZYej,100.0
Lnp3wzsfMnh5egpzE,80.0
Py76wc73nauMEZuPv,100.0
GdMFzJc8YKas4zGKt,100.0
NYbQZ4zw6kDbivhJ9,80.0
3N6sSrMJ8MTdLeKwG,80.0
oxT7aJHE7JjbNxpjj,100.0
dQzjLadbhdkaYXxDR,80.0
yKH8kfExeMry6tgu2,100.0
jaP2XAYQaRXFLLD6M,100.0
BJ6HcbHzZZGHmgSp2,100.0
NxhBFTJcPp2Ki6xGN,100.0
zvFkocchPmemi3v9W,100.0
jMuCbFNvwREfvyskf,100.0
